date_date,customer_id,order_id,products_id,net_sales,qty
2023-11-02,1717833,4965689,76664,8.3602,2
2023-11-02,1717833,4965689,78397,6.3696,3
2023-11-02,1717833,4965689,86836,7.0142,2
2023-11-02,1717833,4965689,10538,6.7906,2
2023-11-02,1717833,4965689,99481,7.106,5
2023-11-02,1717833,4965689,78506,23.1266,1
2023-11-02,1717833,4965689,99479,7.106,5
2023-11-02,1717833,4965689,104171,11.4504,4
2023-11-02,1717833,4965689,77774,16.673,1
2023-11-02,1717833,4965689,103145,7.071,2
2023-11-02,1717833,4965689,99480,7.106,5
2023-11-02,1717833,4965689,103157,8.6066,2
2023-11-02,1717833,4965689,30308,28.1262,3
2023-11-02,1717833,4965689,76044,8.3602,2
2023-11-02,1717833,4965689,98290,26.5308,1
2023-11-02,1717833,4965689,98148,6.25,1
2023-11-02,1717833,4965689,104177,15.9336,1
2023-11-02,1717833,4965689,76656,10.2198,2
2023-11-02,1717833,4965689,78511,6.0058,2
2023-11-02,1717833,4965689,89657,12.9668,2
2023-11-02,1717773,4965445,86678,19.16,2
2023-11-02,1718073,4966509,72876,17.3224,2
2023-11-02,1718073,4966509,88319,3.9813,1
2023-11-02,1716513,4961141,69072,19.35,2
2023-11-02,1716513,4961141,79357,14.72,2
2023-11-02,1716813,4962481,19605,41.6583,1
2023-11-02,1716813,4962481,88888,21,1
2023-11-02,1715973,4959165,95754,19.9917,1
2023-02-20,1433553,4232270,94046,4.3223,1
2023-02-20,1433553,4232270,68945,2.7109,1
2023-02-20,1433553,4232270,69125,2.7109,1
2023-02-20,1433553,4232270,5469,3.0806,1
2023-02-20,1433553,4232270,73285,27.9621,1
2023-02-20,1433553,4232270,7263,10.9835,4
2023-02-20,428433,4232294,79423,1.6599,1
2023-02-20,428433,4232294,79421,1.6599,1
2023-02-20,428433,4232294,29437,4.875,1
2023-02-20,428433,4232294,18136,7.3365,1
2023-02-20,428433,4232294,83952,26.7,4
2023-02-20,428433,4232294,14399,9.1792,4
2023-02-20,428433,4232294,5903,2.2875,1
2023-02-20,428433,4232294,79263,10.3096,4
2023-02-20,428433,4232294,68513,9.8616,4
2023-02-20,1077423,4233080,29437,5.4167,1
2023-02-20,1077423,4233080,9307,2.9479,1
2023-02-20,1077423,4233080,99267,1.3175,1
2023-02-20,1077423,4233080,26652,69.2666,8
2023-02-20,1077423,4233080,2046,10.75,2
2023-02-20,1077423,4233080,26650,67.9334,8
2023-02-20,1077423,4233080,29444,4.0542,1
2023-02-20,1077423,4233080,87648,18.2,2
2023-02-20,1077423,4233080,8675,21.1666,2
2023-02-20,1531563,4231375,16570,13.2734,1
2023-02-20,1531563,4231375,6215,3.3206,1
2023-02-20,1531563,4231375,70327,2.4393,1
2023-02-20,1531563,4231375,6216,1.5626,1
2023-02-20,1531563,4231375,6202,14.8449,1
2023-02-20,1530873,4231899,88216,47.4939,6
2023-02-20,1530873,4231899,28590,25.5426,4
2023-02-20,1345623,4233721,86337,39.3333,4
2023-11-03,1715553,4967953,86792,2.685,1
2023-11-03,1715553,4967953,96238,16.8584,2
2023-11-03,1715553,4967953,96067,7.0125,1
2023-11-03,1715553,4967953,86442,7.3266,1
2023-11-03,1715553,4967953,96443,5.1708,1
2023-11-03,1715553,4967953,9716,6.3675,1
2023-11-03,417363,4972833,10074,3.3333,1
2023-11-03,417363,4972833,7832,15.5125,1
2023-11-03,417363,4972833,4162,3.3788,1
2023-11-03,417363,4972833,6694,16.2563,1
2023-11-03,417363,4972833,10058,3.913,1
2023-11-03,417363,4972833,10070,3.1875,1
2023-11-03,417363,4972833,10073,2.6812,1
2023-11-03,417363,4972833,30522,5.9288,1
2023-11-03,417363,4972833,69138,6.4309,1
2023-11-03,417363,4972833,98874,2.4149,1
2023-11-03,417363,4972833,10072,2.6812,1
2023-11-03,1648083,4976509,100446,1.5,1
2023-11-03,1648083,4976509,88195,2.55,1
2023-11-03,1648083,4976509,91924,5.2125,1
2023-11-03,1648083,4976509,99684,19.125,1
2023-11-03,1648083,4976509,92267,16.5625,1
2023-11-03,1648083,4976509,13345,4.425,1
2023-11-03,1648083,4976509,87785,3.15,1
2023-11-03,1648083,4976509,87800,3.675,1
2023-11-03,1648083,4976509,101372,14.925,1
2023-11-03,1648083,4976509,76981,2.6175,1
2023-11-03,1287393,4969601,88268,3.0712,2
2023-11-03,1287393,4969601,76360,3.987,2
2023-11-03,1287393,4969601,8860,10.8738,2
2023-11-03,1287393,4969601,77444,1.5355,1
2023-11-03,1287393,4969601,94035,2.4507,1
2023-11-03,1287393,4969601,77601,5.4825,1
2023-11-03,1287393,4969601,94045,3.2722,1
2023-11-03,1287393,4969601,87106,1.4767,1
2023-11-03,1287393,4969601,77316,4.0572,2
2023-11-03,1287393,4969601,99337,6.8064,2
2023-11-03,1287393,4969601,76366,4.2234,2
2023-11-03,1287393,4969601,89885,3.9677,1
2023-11-03,1287393,4969601,99338,13.6128,4
2023-11-03,1287393,4969601,8857,6.2382,2
2023-11-03,1287393,4969601,16651,2.7412,2
2023-11-03,1287393,4969601,73912,2.1337,1
2023-11-03,1287393,4969601,91074,1.3835,1
2023-11-03,1287393,4969601,5735,5.963,1
2023-11-03,1287393,4969601,94031,2.168,1
2023-11-03,1287393,4969601,24076,5.6662,1
2023-11-03,1287393,4969601,75108,4.4473,1
2023-11-03,1287393,4969601,100616,3.7532,1
2023-11-03,1287393,4969601,71413,15.3422,2
2023-11-03,1287393,4969601,68294,1.4029,1
2023-11-03,1287393,4969601,75117,2.0652,1
2023-11-03,1287393,4969601,89889,3.9677,1
2023-11-03,1287393,4969601,100519,2.4794,1
2023-11-03,1287393,4969601,11992,3.5752,12
2023-11-03,1287393,4969601,80121,2.6426,1
2023-11-03,1287393,4969601,81920,2.7981,1
2023-11-03,1287393,4969601,9584,2.108,1
2023-11-03,1719333,4970629,5572,40.2893,1
2023-11-03,1561233,4974993,104162,32.4504,3
2023-11-03,1561233,4974993,102900,40.2285,3
2023-11-03,1653453,4968865,86788,1.699,1
2023-11-03,1653453,4968865,73259,3.5001,3
2023-11-03,1653453,4968865,16546,1.3175,1
2023-11-03,1653453,4968865,69112,2.7213,1
2023-11-03,1653453,4968865,76420,1.382,1
2023-11-03,1653453,4968865,99428,4.0948,1
2023-11-03,1653453,4968865,84634,3.0455,1
2023-11-03,1653453,4968865,8697,2.2654,1
2023-11-03,1653453,4968865,46138,3.6171,3
2023-11-03,1653453,4968865,68607,7.6666,2
2023-11-03,1653453,4968865,48262,2.4348,1
2023-11-03,1653453,4968865,19746,7.962,4
2023-11-03,1653453,4968865,86064,2.4917,1
2023-11-03,1653453,4968865,70042,3,1
2023-11-03,1653453,4968865,45499,12.0833,1
2023-11-03,1653453,4968865,99776,3.3022,1
2023-11-03,1653453,4968865,78492,1.3677,1
2023-11-03,1137723,4971945,87643,6.6,1
2023-11-03,1137723,4971945,95950,10.188,1
2023-11-03,1137723,4971945,19656,99.3334,1
2023-02-21,1286103,4236320,15548,59.5864,8
2023-02-21,1286103,4236320,76567,88.2103,3
2023-02-21,1286103,4236320,42008,13.1375,5
2023-02-21,1286103,4236320,41994,13.1375,5
2023-02-21,1286103,4236320,46925,8.2329,3
2023-02-21,1286103,4236320,42002,13.1375,5
2023-02-21,996933,4234573,3516,22.1574,1
2023-02-21,996933,4234573,93405,8.3337,1
2023-02-21,996933,4234573,80806,2.237,1
2023-02-21,996933,4234573,17917,2.7133,1
2023-02-21,996933,4234573,83011,18.4503,1
2023-02-21,996933,4234573,86456,9.526,1
2023-02-21,996933,4234573,7680,13.0428,2
2023-02-21,996933,4234573,68213,8.3337,1
2023-02-21,996933,4234573,49974,3.0916,2
2023-02-21,996933,4234573,17923,2.5,1
2023-02-21,996933,4234573,45272,4.1334,1
2023-02-21,996933,4234573,9472,2.0386,1
2023-02-21,996933,4234573,69500,4.254,1
2023-02-21,996933,4234573,81449,2.4114,1
2023-02-21,996933,4234573,92903,14.635,1
2023-02-21,996933,4234573,92316,10.3334,1
2023-02-21,996933,4234573,84979,2.5934,1
2023-02-21,996933,4234573,3518,18.5403,1
2023-02-21,996933,4234573,72074,5.2981,1
2023-02-21,996933,4234573,69013,8.5334,1
2023-02-21,996933,4234573,41225,14.4,1
2023-02-21,996933,4234573,7669,8.1896,1
2023-02-21,996933,4234573,7358,3.2666,1
2023-02-21,996933,4234573,5905,2.66,1
2023-02-21,1089273,4235184,44804,18.3166,2
2023-02-21,1089273,4235184,15543,54.4998,6
2023-02-21,1306983,4235751,77774,13.3384,1
2023-02-21,1306983,4235751,81110,2.6191,1
2023-02-21,1306983,4235751,79558,5.1666,1
2023-02-21,1306983,4235751,100418,16.0332,1
2023-02-21,1306983,4235751,76465,2.494,1
2023-02-21,1306983,4235751,4166,10.6532,2
2023-02-21,1306983,4235751,43897,4.002,1
2023-02-21,1306983,4235751,19321,4.0622,1
2023-02-21,1306983,4235751,95063,3.887,1
2023-02-21,1306983,4235751,46989,4.66,1
2023-02-21,1306983,4235751,7360,1.3694,1
2023-02-21,1306983,4235751,72573,2.9953,1
2023-02-21,1306983,4235751,73946,6.2101,1
2023-02-21,1306983,4235751,41699,2.4666,1
2023-02-21,1306983,4235751,67550,8.5862,1
2023-02-21,1306983,4235751,7825,11.2666,1
2023-02-21,1306983,4235751,86580,6.5308,1
2023-02-21,1306983,4235751,82388,2.7222,1
2023-02-21,1306983,4235751,9308,5.2246,1
2023-02-21,1306983,4235751,5520,2.1156,1
2023-02-21,1306983,4235751,4169,5.6666,1
2023-02-21,1306983,4235751,82827,12.0047,1
2023-02-21,1306983,4235751,89246,5.8305,1
2023-11-04,1405893,4984369,62597,82.425,6
2023-11-04,1405893,4984369,44784,10.1817,1
2023-11-04,1405893,4984369,85159,6.6666,3
2023-11-04,1405893,4984369,27765,6.075,1
2023-11-04,1405893,4984369,92134,20.5,2
2023-11-04,1405893,4984369,92045,2.6038,1
2023-11-04,1405893,4984369,88480,7.8692,1
2023-11-04,1542783,4987217,92653,17.6468,2
2023-11-04,1542783,4987217,92605,11.8334,2
2023-11-04,1542783,4987217,47765,10.912,1
2023-11-04,1046973,4990881,76027,3.254,1
2023-11-04,1046973,4990881,17620,7.1943,1
2023-11-04,1046973,4990881,46769,2.2299,1
2023-11-04,1046973,4990881,27690,10.8038,1
2023-11-04,1046973,4990881,44037,1.8768,2
2023-11-04,1046973,4990881,82421,1.9817,1
2023-11-04,1046973,4990881,77616,1.371,1
2023-11-04,1046973,4990881,80091,1.6635,1
2023-11-04,1046973,4990881,9510,1.6556,1
2023-11-04,1046973,4990881,13292,2.6564,1
2023-11-04,1046973,4990881,10078,2.5707,1
2023-11-04,1046973,4990881,80042,1.8595,1
2023-11-04,1046973,4990881,45480,3.3825,1
2023-11-04,1046973,4990881,83043,3.0504,4
2023-11-04,1046973,4990881,16952,5.6201,1
2023-11-04,1046973,4990881,16522,1.6425,1
2023-11-04,1046973,4990881,16958,4.593,1
2023-11-04,1046973,4990881,10079,2.4467,1
2023-11-04,1046973,4990881,77445,2.3136,1
2023-11-04,1046973,4990881,46762,2.1525,1
2023-11-04,1046973,4990881,93995,15.99,6
2023-11-04,1046973,4990881,17609,19.7266,2
2023-11-04,1046973,4990881,3437,4.4692,1
2023-11-04,1046973,4990881,78361,3.1804,1
2023-11-04,1046973,4990881,75221,18.4919,1
2023-11-04,1046973,4990881,9567,1.3025,1
2023-11-04,1046973,4990881,83029,0.8446,1
2023-11-04,1725153,4990897,87641,11.6321,1
2023-11-04,1725153,4990897,102534,58.125,8
2023-11-04,1547883,4988373,15543,32.046,4
2023-11-04,1547883,4988373,102270,32.925,4
2023-02-22,1533183,4238398,78870,2.6185,1
2023-02-22,1533183,4238398,93050,1.4825,1
2023-02-22,1533183,4238398,87470,2.2688,2
2023-02-22,1533183,4238398,73951,4.3208,2
2023-02-22,1533183,4238398,98944,5.9925,1
2023-02-22,1533183,4238398,48501,1.6599,1
2023-02-22,1533183,4238398,80252,1.5264,1
2023-02-22,1533183,4238398,76383,3.5032,2
2023-02-22,1533183,4238398,950,1.8768,1
2023-02-22,1533183,4238398,98946,6.7425,1
2023-02-22,1533183,4238398,46132,4.8296,3
2023-02-22,1533183,4238398,87482,2.2688,2
2023-02-22,1533183,4238398,76661,2.3772,1
2023-02-22,1533183,4238398,17620,9.3088,1
2023-02-22,1533183,4238398,45917,2.4106,1
2023-02-22,1533183,4238398,87477,2.2688,2
2023-02-22,1533183,4238398,69312,2.5858,1
2023-02-22,1533183,4238398,5709,4.3264,2
2023-02-22,1533183,4238398,90624,3.69,1
2023-02-22,1533183,4238398,5695,1.785,1
2023-02-22,1533183,4238398,48502,1.418,1
2023-02-22,1533183,4238398,11726,5.9334,1
2023-02-22,1533183,4238398,76916,1.4019,1
2023-02-22,1533183,4238398,44037,2.5024,2
2023-02-22,1533183,4238398,95414,2.88,2
2023-02-22,1533183,4238398,77622,2.7443,1
2023-02-22,1533183,4238398,46482,2.9773,1
2023-02-22,1533183,4238398,5646,2.3188,2
2023-02-22,1533183,4238398,87483,2.7526,2
2023-02-22,1379253,4237679,30357,6.1517,1
2023-02-22,1379253,4237679,8698,5.7554,2
2023-02-22,1379253,4237679,92585,2.7109,1
2023-02-22,1379253,4237679,93961,3.72,1
2023-02-22,1379253,4237679,96002,2.3223,1
2023-02-22,1379253,4237679,80252,1.5264,1
2023-02-22,1379253,4237679,48502,1.418,1
2023-02-22,1379253,4237679,23603,2.7109,1
2023-02-22,1379253,4237679,77765,9.1943,1
2023-02-22,1379253,4237679,89994,4.9214,2
2023-02-22,1379253,4237679,47654,2.2464,1
2023-02-22,1379253,4237679,48498,1.5765,1
2023-02-22,1379253,4237679,69322,5.672,2
2023-02-22,1379253,4237679,81790,2.9194,1
2023-02-22,1379253,4237679,86782,10.3318,1
2023-02-22,1379253,4237679,94095,12.0569,1
2023-02-22,1379253,4237679,92586,2.3856,1
2023-02-22,1379253,4237679,78401,7.4715,1
2023-02-22,1379253,4237679,5446,2.7109,1
2023-02-22,1533273,4238191,98374,149.9925,1
2023-02-22,420663,4236657,88696,39.525,2
2023-02-22,420663,4236657,80932,3.2712,2
2023-02-22,420663,4236657,17559,15.3,1
2023-02-22,420663,4236657,5520,2.2478,1
2023-02-22,420663,4236657,45056,7.4501,1
2023-02-22,420663,4236657,17572,15.7834,1
2023-02-22,420663,4236657,77966,9.1464,6
2023-02-22,420663,4236657,19822,2.3131,1
2023-02-22,420663,4236657,5619,5.1564,4
2023-02-22,1504203,4236492,30629,8.25,1
2023-02-22,1504203,4236492,90485,18.25,1
2023-02-22,1504203,4236492,72597,9.0833,1
2023-02-22,1504203,4236492,69108,3.0806,1
2023-02-22,1504203,4236492,77339,14.0833,1
2023-02-22,1504203,4236492,84382,3.0806,1
2023-02-22,1504203,4236492,79974,8.25,1
2023-02-22,1504203,4236492,77402,14.1232,1
2023-02-22,1504203,4236492,10169,23.874,1
2023-02-22,1504203,4236492,90475,13.25,1
2023-02-22,1504203,4236492,46479,4.125,1
2023-02-22,1504203,4236492,92633,8.625,1
2023-02-22,1504203,4236492,30538,14.0833,1
2023-02-22,1504203,4236492,30651,29.1667,1
2023-02-22,1504203,4236492,98941,13.25,1
2023-02-22,1318413,4238284,69469,6.2675,1
2023-02-22,1318413,4238284,68866,2.4929,1
2023-02-22,1318413,4238284,91723,3.5261,1
2023-02-22,1318413,4238284,100251,2.9118,1
2023-02-22,1318413,4238284,76281,3.1659,1
2023-02-22,1318413,4238284,29023,3.8768,1
2023-02-22,1318413,4238284,26276,3.1112,1
2023-02-22,1318413,4238284,76818,2.5498,1
2023-02-22,1318413,4238284,70181,3.6967,1
2023-02-22,1318413,4238284,84386,4.2166,2
2023-02-22,1318413,4238284,99989,2.0545,1
2023-02-22,1318413,4238284,87160,2.0853,1
2023-02-22,1318413,4238284,87885,3.3175,1
2023-02-22,1318413,4238284,80042,2.1706,1
2023-02-22,1318413,4238284,82381,2.0353,1
2023-02-22,1318413,4238284,81622,2.3981,1
2023-02-22,1318413,4238284,69333,4.0853,1
2023-02-22,1318413,4238284,69463,6.1065,1
2023-02-22,1318413,4238284,5499,5.8554,3
2023-11-05,1727193,5002085,7857,0.85,1
2023-11-05,1727193,5002085,103644,3.975,3
2023-11-05,1727193,5002085,69064,10.425,10
2023-11-05,1426383,4997497,15224,47.4426,9
2023-11-05,1426383,4997497,97538,15.4206,2
2023-11-05,1426383,4997497,97537,23.6631,3
2023-11-05,1723353,5001337,29646,4.6666,1
2023-11-05,1723353,5001337,29654,2.3666,2
2023-11-05,1723353,5001337,93102,5.3334,1
2023-11-05,1723353,5001337,79818,34.47,6
2023-11-05,1723353,5001337,79805,44.7664,8
2023-11-05,1723353,5001337,73253,2.85,2
2023-11-05,174933,4996749,90756,50.2292,4
2023-11-05,174933,4996749,79401,35.6416,2
2023-11-05,1726653,5007249,104218,5.3266,1
2023-11-05,1726653,5007249,89503,5.9334,1
2023-11-05,1726653,5007249,82463,5.2666,1
2023-11-05,1726653,5007249,77837,7.0125,1
2023-11-05,1726653,5007249,100446,4.5,3
2023-11-05,1726653,5007249,46758,3.75,1
2023-11-05,1726653,5007249,92267,31.2848,2
2023-11-05,1217883,4996017,5600,1.7033,1
2023-11-05,1217883,4996017,10565,6.9175,1
2023-11-05,1217883,4996017,78924,9.2171,1
2023-11-05,1217883,4996017,70327,2.4645,1
2023-11-05,1217883,4996017,48623,16.1232,1
2023-11-05,1217883,4996017,72091,6.5925,1
2023-11-05,1217883,4996017,8696,3.1341,1
2023-11-05,1217883,4996017,103839,5.3766,1
2023-11-05,1217883,4996017,17620,7.1943,1
2023-11-05,1217883,4996017,71398,5.6322,1
2023-11-05,1217883,4996017,5487,4.3024,1
2023-11-05,1217883,4996017,101563,2.0273,1
2023-11-05,1217883,4996017,70366,9.8502,1
2023-11-05,1217883,4996017,78397,2.1232,1
2023-11-05,1217883,4996017,44735,0.7867,1
2023-11-05,1217883,4996017,46138,1.2057,1
2023-11-05,1217883,4996017,102346,1.4146,1
2023-11-05,1217883,4996017,84396,2.5429,1
2023-11-05,1217883,4996017,5529,1.5924,1
2023-11-05,1217883,4996017,101586,6.4408,1
2023-11-05,1217883,4996017,1713,3.5507,1
2023-11-05,473733,4995509,48466,29.97,4
2023-11-05,417363,5006517,88754,12.6863,1
2023-11-05,417363,5006517,91493,5.0681,1
2023-11-05,417363,5006517,44037,1.8768,2
2023-11-05,417363,5006517,7831,18.3458,1
2023-11-05,417363,5006517,2335,5.6738,1
2023-11-05,417363,5006517,81078,18.0023,1
2023-11-05,417363,5006517,44012,2.6273,1
2023-11-05,1727013,4999101,87277,17.7002,1
2023-11-05,1727013,4999101,5506,3.3697,1
2023-11-05,1727013,4999101,5722,3.7109,1
2023-11-05,1727013,4999101,5519,7.4964,2
2023-11-05,1727013,4999101,77292,6.2243,1
2023-11-05,1727013,4999101,77363,3.4405,1
2023-11-05,1727013,4999101,75356,3.4444,1
2023-11-05,1727013,4999101,73950,1.964,1
2023-11-05,1727013,4999101,73951,1.964,1
2023-11-05,1727013,4999101,71191,2.808,1
2023-11-05,1727013,4999101,79041,5.7494,1
2023-11-05,1727013,4999101,71377,13.2227,1
2023-11-05,1727013,4999101,80408,2.7716,1
2023-11-05,1728633,5005025,76443,1.4212,1
2023-11-05,1728633,5005025,90667,1.9541,1
2023-11-05,1728633,5005025,77194,2.2948,1
2023-11-05,1728633,5005025,20951,3.6157,1
2023-11-05,1728633,5005025,5497,2.926,1
2023-11-05,1728633,5005025,5490,2.3459,1
2023-11-05,1722093,5006305,77484,14.0427,1
2023-11-05,1722093,5006305,90852,8.2973,1
2023-11-05,1722093,5006305,90930,6.6775,1
2023-11-05,1722093,5006305,87119,17.8536,2
2023-11-05,1722093,5006305,76342,18.0714,2
2023-11-05,1725633,4993005,103583,59.7498,6
2023-11-05,1334313,5004785,7264,7.763,3
2023-11-05,1334313,5004785,7268,20.2692,6
2023-11-05,1334313,5004785,49972,10.44,6
2023-02-23,417363,4240277,82892,6.6952,1
2023-02-23,417363,4240277,89410,4.6042,1
2023-02-23,417363,4240277,1582,4.4554,1
2023-02-23,417363,4240277,81463,6.7943,1
2023-02-23,417363,4240277,93224,5.5995,1
2023-02-23,417363,4240277,1580,8.1388,1
2023-02-23,417363,4240277,79010,2.3139,1
2023-02-23,417363,4240277,5487,3.7861,1
2023-02-23,417363,4240277,82865,3.827,1
2023-02-23,417363,4240277,72064,6.4535,1
2023-02-23,417363,4240277,83545,9.7325,1
2023-02-23,417363,4240277,10524,4.5943,1
2023-02-23,1510953,4239262,48408,11.3108,4
2023-02-23,1510953,4239262,68664,9.4313,1
2023-02-23,1510953,4239262,84705,132.5,1
2023-02-23,1510953,4239262,46306,5.4976,2
2023-02-23,1510953,4239262,5657,2.7962,1
2023-02-23,1510953,4239262,84203,15.9148,4
2023-02-23,1510953,4239262,16645,8.2245,3
2023-02-23,1510953,4239262,88878,3.6777,1
2023-02-23,1532433,4239554,46896,4.9213,1
2023-02-23,1532433,4239554,46897,5.6114,1
2023-11-06,1305483,5017352,5646,2.5422,2
2023-11-06,1305483,5017352,46132,3.0954,2
2023-11-06,1305483,5017352,44011,13.0888,4
2023-11-06,1305483,5017352,82429,8.85,2
2023-11-06,1305483,5017352,44007,12.7944,4
2023-11-06,1305483,5017352,18115,15.0738,3
2023-11-06,1305483,5017352,71991,1.228,1
2023-11-06,1305483,5017352,77863,1.801,2
2023-11-06,1305483,5017352,77456,2.635,2
2023-11-06,1305483,5017352,71989,1.7803,1
2023-11-06,1305483,5017352,44012,3.0909,1
2023-11-06,1305483,5017352,48699,4.3421,1
2023-11-06,1305483,5017352,5648,2.474,2
2023-11-06,1452153,5015571,101453,23.25,1
2023-11-06,1452153,5015571,76022,18.8576,2
2023-11-06,1151883,5012253,85806,13.125,1
2023-11-06,1151883,5012253,78600,16.594,1
2023-11-06,1151883,5012253,46231,52.5334,4
2023-11-06,1712253,5008681,80643,129.8483,6
2023-11-06,1077423,5018199,101536,2.5166,1
2023-11-06,1077423,5018199,82821,12.7792,2
2023-11-06,1077423,5018199,45259,4.692,1
2023-11-06,1077423,5018199,11414,9.8056,2
2023-11-06,1077423,5018199,9490,4.485,2
2023-11-06,1077423,5018199,7268,3.4038,1
2023-11-06,1077423,5018199,8675,19.05,2
2023-11-06,1077423,5018199,2148,8.85,2
2023-11-06,1729293,5007705,76824,1.9194,1
2023-11-06,1729293,5007705,951,1.6034,1
2023-11-06,1729293,5007705,47711,62.9708,1
2023-11-06,1729293,5007705,949,1.7644,1
2023-11-06,265773,5015921,8883,2.0053,1
2023-11-06,265773,5015921,10140,5.9721,1
2023-11-06,265773,5015921,10145,6.6393,1
2023-11-06,265773,5015921,76425,2.0193,1
2023-11-06,265773,5015921,76426,2.3346,1
2023-11-06,265773,5015921,76422,2.5214,2
2023-11-06,265773,5015921,5544,1.6,1
2023-11-06,265773,5015921,23628,2.3099,1
2023-11-06,265773,5015921,17627,12.4613,1
2023-11-06,265773,5015921,88216,5.7417,1
2023-11-06,265773,5015921,42809,14.5374,1
2023-11-06,265773,5015921,99181,23.429,1
2023-11-06,1719633,5012345,47781,29.925,1
2023-11-06,1719633,5012345,47782,37.49,1
2023-11-06,1719633,5012345,79050,6.585,2
2023-11-06,1732233,5018490,97950,12.1011,1
2023-11-06,1729773,5009285,103631,5.375,1
2023-11-06,1729773,5009285,103637,20.8334,4
2023-11-06,1732233,5018537,97950,12.1011,1
2023-02-24,1292223,4241945,86330,53.46,4
2023-02-24,1292223,4241945,26336,4.125,1
2023-02-24,1413543,4242207,96076,6.6,1
2023-02-24,1413543,4242207,46955,10.0031,1
2023-02-24,1413543,4242207,72719,10.5386,2
2023-02-24,1413543,4242207,1296,7.26,1
2023-02-24,1413543,4242207,94938,3.2266,1
2023-02-24,1413543,4242207,42746,6.006,1
2023-02-24,1413543,4242207,79485,20.6287,2
2023-02-24,1413543,4242207,93558,9.3,1
2023-02-24,1413543,4242207,70444,3.1334,1
2023-02-24,1413543,4242207,82225,4.7593,1
2023-02-24,1413543,4242207,94947,5.625,1
2023-02-24,1413543,4242207,41513,5.8056,1
2023-02-24,1413543,4242207,72037,7.3266,1
2023-02-24,1413543,4242207,47754,3.1742,1
2023-02-24,1413543,4242207,79637,7.3,1
2023-02-24,417363,4243265,86101,14.3948,1
2023-02-24,417363,4243265,20243,14.5843,1
2023-02-24,417363,4243265,86104,7.2947,1
2023-02-24,417363,4243265,20246,8.7486,1
2023-02-24,417363,4243265,68622,20.6659,1
2023-02-24,417363,4243265,20237,9.2251,1
2023-02-24,1534623,4243026,95059,8.5498,1
2023-02-24,1534623,4243026,44030,3.3333,1
2023-02-24,1534623,4243026,77491,18.2045,1
2023-02-24,1534623,4243026,73896,3.325,1
2023-02-24,1534623,4243026,72054,2.706,1
2023-02-24,1534473,4242528,94902,7.0833,1
2023-02-24,1534473,4242528,79954,7.6245,1
2023-02-24,1534473,4242528,89446,9.9917,1
2023-02-24,1534473,4242528,89427,4.9167,1
2023-02-24,1534473,4242528,72094,4.5971,1
2023-02-24,1534473,4242528,45538,6.2559,1
2023-02-24,1534473,4242528,71287,6.6256,1
2023-11-07,1733643,5026836,93880,9.3298,1
2023-11-07,1733643,5026836,9717,5.4,1
2023-11-07,1733643,5026836,11726,6.8286,1
2023-11-07,1733643,5026836,69115,2.7213,1
2023-11-07,1733643,5026836,98421,2.0602,1
2023-11-07,1733643,5026836,81210,4.1716,1
2023-11-07,1733643,5026836,81211,4.436,1
2023-11-07,1733643,5026836,69114,2.7213,1
2023-11-07,1733643,5026836,69064,1.0425,1
2023-11-07,1733643,5026836,76602,2.5701,1
2023-11-07,1733643,5026836,3218,9.9375,1
2023-11-07,1733643,5026836,23074,6.525,1
2023-11-07,1733643,5026836,69116,2.7213,1
2023-11-07,1734513,5026839,85887,7.4925,1
2023-11-07,1733913,5024571,30629,8.25,1
2023-11-07,1733913,5024571,30486,13.75,1
2023-11-07,1733913,5024571,77336,13.75,1
2023-11-07,1733913,5024571,98425,19.125,1
2023-11-07,1733913,5024571,30605,8.25,1
2023-11-07,231213,5021800,72597,8.175,1
2023-11-07,231213,5021800,27914,10.971,1
2023-11-07,231213,5021800,29538,2,1
2023-11-07,231213,5021800,28363,3.9934,1
2023-11-07,231213,5021800,76520,7.3266,1
2023-11-07,231213,5021800,9676,3.8668,2
2023-11-07,231213,5021800,79988,7.4625,1
2023-11-07,231213,5021800,29575,4,2
2023-11-07,231213,5021800,28375,2.3266,1
2023-11-07,231213,5021800,70027,4,1
2023-11-07,231213,5021800,100383,8.8542,1
2023-11-07,231213,5021800,82374,14.6532,2
2023-11-07,231213,5021800,45290,6.336,1
2023-11-07,231213,5021800,100384,9.0433,1
2023-11-07,231213,5021800,29530,4.425,2
2023-11-07,231213,5021800,76513,14.6532,2
2023-11-07,231213,5021800,9100,10.6896,2
2023-11-07,1733193,5021830,76641,28.1916,2
2023-11-07,417363,5024655,99418,18.3458,1
2023-11-07,417363,5024655,14405,1.4096,1
2023-11-07,417363,5024655,88139,10.6179,1
2023-11-07,417363,5024655,88133,14.161,1
2023-11-07,417363,5024655,88215,2.1675,1
2023-11-07,417363,5024655,42840,13.3343,1
2023-11-07,417363,5024655,28880,5.8969,3
2023-11-07,417363,5024655,82227,4.3801,2
2023-11-07,417363,5024655,14381,2.8263,1
2023-11-07,1186413,5023650,86925,2.3776,1
2023-11-07,1186413,5023650,13348,3.1281,3
2023-11-07,1186413,5023650,88694,4.2302,2
2023-11-07,1186413,5023650,80088,3.0099,1
2023-11-07,1186413,5023650,79152,3.3745,1
2023-11-07,1186413,5023650,81504,0.7934,1
2023-11-07,1186413,5023650,10311,3.3418,1
2023-11-07,1186413,5023650,75067,3.1242,1
2023-11-07,1186413,5023650,8697,1.9256,1
