date_date,customers_id,orders_id,net_sales
2023-09-12,1030023,4754244,129.8618
2023-09-12,1663893,4756671,38.2718
2023-09-12,1491483,4754536,141.0565
2023-09-12,1663863,4756584,12.4041
2023-09-12,1392573,4755209,15.1206
2023-09-12,458853,4756995,13.0534
2022-12-31,1491273,4082939,76.1933
2022-12-31,1416303,4082018,29.85
2022-12-31,1434813,4081529,213.3652
2022-12-31,1491033,4081881,37.5038
2022-12-31,1491093,4082088,14.985
2023-09-13,1543983,4759272,46.402
2023-09-13,184683,4758572,80.6635
2023-09-13,444303,4757336,14.97
2023-09-13,1664163,4757738,45.3793
2023-09-13,1513953,4759952,96.3887
2023-09-13,1664463,4759234,15.5688
2023-09-13,1645653,4757174,8.6256
2023-09-13,1292223,4757936,69.5832
2023-01-01,165933,4083225,105.4016
2023-01-01,1310703,4085385,109.9902
2023-01-01,1310703,4085280,103.9977
2023-01-01,1310703,4085365,92.7236
2023-01-01,1491483,4083928,67.3318
2023-01-01,1491723,4084967,72.7612
2023-01-01,1491783,4085361,32.0101
2023-01-01,1433613,4084346,100.3601
2023-09-14,1664763,4760952,29.365
2023-09-14,450963,4760751,57.8827
2023-09-14,1665003,4762061,8.055
2023-09-14,1496013,4761267,41.2199
2023-09-14,1214823,4761717,65.1376
2023-01-02,1382673,4087375,65.7415
2023-01-02,1407333,4086490,68.0064
2023-01-02,1492563,4088414,36.5893
2023-01-02,1270893,4086784,40.2096
2023-01-02,1188393,4087551,39.36
2023-01-02,1489683,4088316,84.7019
2023-01-02,1298553,4087155,12
2023-01-02,1492143,4086910,83.2608
2023-09-15,1665633,4764538,55.2541
2023-09-15,1630083,4763355,51.6583
2023-09-15,1665603,4764422,58.6975
2023-09-15,367683,4763622,96.1527
2023-01-03,1063383,4090126,76.8189
2023-01-03,1493283,4091157,25.5829
2023-01-03,392763,4091481,72.8488
2023-01-03,1452153,4089758,47.7996
2023-01-03,1485873,4091166,72.3081
2023-01-03,1493103,4090440,28.7925
2023-01-03,1236333,4090209,63.825
2023-01-03,1247553,4091716,34.145
2023-01-03,1141683,4090529,75.4779
2023-09-16,1372023,4765402,57.0267
2023-09-16,266283,4767406,97.8702
2023-09-16,1128333,4766501,42.0416
2023-09-16,1666023,4765841,17.9811
2023-09-16,1350243,4767258,40.0777
2023-09-16,1666203,4766528,8.36
2023-09-16,1646493,4767180,67.137
2023-01-04,1493643,4092502,61.995
2023-01-04,1485873,4092131,72.1798
2023-01-04,1261383,4093763,120.7227
2023-01-04,1173993,4094331,78.0055
2023-01-04,1093383,4094652,40.066
2023-01-04,415473,4093613,102.8522
2023-01-04,1399533,4093061,113.706
2023-01-04,1081713,4093545,78.2328
2023-09-17,1561293,4767664,31.0131
2023-09-17,1081713,4768391,101.2325
2023-09-17,1666593,4768271,86.339
2023-09-17,1663203,4768120,61.1112
2023-09-17,423153,4770344,83.9726
2023-09-17,1110273,4770391,90.3162
2023-09-17,1663203,4768456,56.3304
2023-09-17,1551003,4768812,163.616
2023-09-17,1657053,4768429,30.3447
2023-09-17,1470573,4770143,96.046
2023-09-17,1291233,4768929,105.8888
2023-01-05,1475943,4097310,69.9167
2023-01-05,1451553,4095613,46.659
2023-01-05,1494813,4097055,64.0488
2023-01-05,1177893,4095515,129.4303
2023-09-18,1167393,4773225,91.8969
2023-09-18,1056543,4771434,46.6446
2023-09-18,1542783,4771564,64.0213
2023-09-18,1667733,4772721,84.3203
2023-09-18,1252173,4772859,69.2671
2023-01-06,1128333,4099473,60.0252
2023-01-06,1491153,4099342,77.5749
2023-01-06,1495473,4099113,65.9169
2023-01-06,1074813,4099979,64.3534
2023-09-19,1668063,4774079,11.05
2023-09-19,1039533,4776072,120.0079
2023-09-19,1640883,4774140,20.7513
2023-09-19,257913,4775276,81.744
2023-01-07,1495983,4100797,62.7166
2023-01-07,1495833,4100302,31.9563
2023-01-07,1496013,4100894,75.6667
2023-01-07,1495923,4100669,132.5622
2023-09-20,1556523,4777685,61.9603
2023-09-20,1668933,4777519,208.4626
2023-09-20,1461543,4776482,111.3555
2023-01-08,1162143,4105193,78.5907
2023-01-08,1153263,4103813,41.038
2023-01-08,1497543,4106742,66.7984
2023-01-08,1497003,4104590,65.3441
2023-01-08,1238253,4104734,16.3846
2023-01-08,184683,4105326,75.332
2023-01-08,1239273,4103934,108.8448
2023-01-08,1496763,4103545,14.4175
2023-01-08,1039983,4105860,81.7732
2023-01-08,1267803,4104213,121.7436
2023-01-08,427893,4106799,91.6165
2023-09-21,1669353,4779110,97.1661
2023-09-21,58503,4779723,63.6838
2023-09-21,1669473,4779582,43.7199
2023-09-21,1668213,4780224,47.8263
2023-09-21,1130163,4780257,9.2463
2023-01-09,1498143,4109465,47.8334
2023-01-09,1198923,4107521,35.974
2023-01-09,33993,4109372,26.475
2023-01-09,1497663,4107338,11.85
2023-01-09,407643,4107142,100.4137
2023-01-09,1110273,4109378,78.2598
2023-01-09,1389153,4107594,17.2277
2023-09-22,1670283,4782444,21.7673
2023-09-22,1519503,4780720,47.528
2023-09-22,1604373,4781082,76.9697
2023-09-22,1409553,4781404,61.2627
2023-01-10,1498473,4110694,13.2666
2023-01-10,1497723,4110589,52.761
2023-01-10,1396413,4112461,45.4198
2023-01-10,1499163,4113445,29.5812
2023-01-10,1498623,4111368,35.4583
2023-01-10,1245363,4114149,80.5521
2023-01-10,1499223,4113672,36.6461
2023-01-10,1291233,4114518,173.6157
2023-01-10,301203,4112407,95
2023-01-10,1498593,4112888,37.8763
2023-01-10,1490913,4112783,48.7446
2023-01-10,1485663,4111272,162.2685
2023-09-23,1204983,4785732,80.2419
2023-09-23,1670763,4784522,41.93
2023-09-23,1670703,4784270,42.0769
2023-01-11,1439613,4117404,40.2539
2023-01-11,1261383,4117363,64.7349
2023-01-11,1127043,4117643,92.0477
2023-01-11,1406463,4114928,28.0046
2023-01-11,1254663,4115902,59.5173
2023-01-11,1483683,4115822,28.5702
2023-09-24,1671513,4787688,71.448
2023-09-24,1081713,4787310,38.0257
2023-09-24,1671123,4786327,22.3542
2023-01-12,473733,4119354,24.75
2023-01-12,1159653,4120813,65.2483
2023-01-12,1501053,4120322,100.7776
2023-01-12,1046973,4119203,7.9584
2023-01-12,1501143,4120613,261.625
2023-01-12,1344573,4119973,84.0429
2023-09-25,1435473,4790960,241.6611
2023-09-25,124323,4790063,34.2988
2023-09-25,1666593,4790111,14.8077
2023-09-25,1340253,4788949,34.9
2023-09-25,1542783,4789743,41.4798
2023-09-25,1595253,4790198,89.2916
2023-09-25,1435293,4790738,90.3015
2023-01-13,1418553,4124043,102.4369
2023-01-13,1418553,4122653,226.355
2023-01-13,1501803,4122825,17.495
2023-01-13,1501563,4122105,23.2799
2023-01-13,1165353,4123726,65.2721
2023-01-13,1089273,4123073,63.6581
2023-01-13,1220073,4122600,97.1489
2023-01-13,1428633,4122011,156.114
2023-09-26,1455903,4792092,51.9994
2023-09-26,1329663,4793836,162.9844
2023-09-26,1672713,4791927,25.3435
2023-09-26,1672773,4792884,231.217
2023-09-26,1300023,4793776,66.4036
2023-09-26,1533183,4792743,39.3648
2023-01-14,1503183,4127345,26.8208
2023-01-14,1406043,4124718,55.4822
2023-01-14,1236333,4124848,84.1701
2023-01-14,1478823,4127050,72.1792
2023-01-14,1440663,4127853,76.9837
2023-01-14,1410633,4125919,74.254
2023-01-14,1502343,4124583,63
2023-01-14,164763,4125015,81.6934
2023-01-14,1336473,4125980,200.193
2023-01-14,1173993,4127454,139.6243
2023-01-14,948573,4128230,87.3422
2023-01-14,1502553,4125318,45.75
2023-01-14,1381413,4126037,77.5832
2023-09-27,1671873,4795983,10.9908
2023-09-27,450963,4795822,45.1495
2023-09-27,1672743,4795531,65.7835
2023-09-27,1184643,4795034,163.4627
2023-01-15,228423,4132204,145.3654
2023-01-15,1082913,4132681,123.3559
2023-01-15,1504683,4132802,77.8663
2023-01-15,1324833,4131158,24.8744
2023-09-28,1428633,4796687,168.9144
2023-09-28,1674423,4798717,66.5891
2023-09-28,1427553,4797720,205.908
2023-09-28,1427553,4797610,205.908
2023-09-28,426423,4797938,116.2284
2023-09-28,1674183,4797669,29.7738
2023-09-28,1089873,4798703,89.7043
2023-09-28,1344573,4797031,94.1702
2023-01-16,1074813,4136013,39.9274
2023-01-16,1103823,4134260,62.1248
2023-01-16,1433553,4136046,156.0672
2023-01-16,1196493,4135674,139.9208
2023-01-16,1237893,4135136,86.1704
2023-01-16,1505163,4134474,77.8
2023-01-16,1505493,4135711,72.4368
2023-01-16,1505013,4134007,34.6652
2023-01-16,1505073,4134196,47.7
2023-01-16,1373283,4133363,67.31
2023-01-16,408813,4134296,222.4692
2023-09-29,1460043,4800267,65.3027
2023-09-29,1588233,4801295,168.7858
2023-09-29,1635813,4799914,76.7595
2023-09-29,414843,4801760,69.423
2023-09-29,1674573,4799350,38.9414
2023-09-29,1348683,4801089,54.645
2023-09-29,1675173,4801645,86.9175
2023-09-29,1505163,4800642,53.6068
2023-09-29,1261383,4799413,165.2575
2023-09-29,1517673,4799695,137.7695
2023-01-17,1450893,4139698,84.7464
2023-01-17,1306983,4138570,135.0418
2023-01-17,274113,4138927,51.8561
2023-01-17,1198923,4137954,34.8557
2023-01-17,1286103,4139453,198.416
2023-01-17,1506543,4139556,25.308
2023-01-17,1506633,4139523,32.7605
2023-09-30,1151013,4803574,130.4308
2023-09-30,1676133,4805529,79.0521
2023-09-30,1426383,4803004,97.0116
2023-09-30,266283,4804635,43.0431
2023-09-30,1419393,4802955,40.4092
2023-09-30,1675803,4804159,41.5405
2023-09-30,1676103,4805439,105.0725
2023-09-30,1645653,4802020,61.0494
2023-09-30,165933,4803885,38.0834
2023-01-18,1474893,4142824,98.0803
2023-01-18,1506993,4140855,58.5696
2023-01-18,1423773,4141683,66.3301
2023-01-18,1477113,4142780,37.8958
2023-10-01,1676793,4808455,91.4332
2023-10-01,1478673,4809050,103.2299
2023-10-01,273093,4806258,83.7043
2023-10-01,1410633,4808510,76.2156
2023-10-01,1676193,4805813,122.7217
2023-10-01,1344573,4806888,120.6143
2023-10-01,1658883,4807113,138.4511
2023-10-01,1676193,4805824,61.2673
2023-01-19,1344573,4143621,61.7316
2023-01-19,1344573,4143640,90.775
2023-10-02,1677693,4811775,15.9846
2023-10-02,1677213,4810272,39.5063
2023-10-02,1163523,4810906,42.8649
2023-10-02,1677573,4811603,37.1852
2023-10-02,486093,4811251,23.2674
2023-01-20,1372173,4146446,131.4229
2023-01-20,1477113,4146642,48.109
2023-01-20,1239183,4145787,69.7331
2023-01-20,1407333,4147000,61.9844
2023-01-20,367683,4146595,49.7044
2023-01-20,1422333,4147426,44.6421
2023-01-20,1452633,4147962,108.575
2023-10-03,1677843,4812341,17.2493
2023-10-03,1223523,4813216,136.9827
2023-10-03,1653453,4814480,71.7147
2023-10-03,1678233,4814073,24.055
2023-10-03,1452153,4813105,113.5384
2023-10-03,1454403,4814205,35.1979
2023-10-03,1286103,4813080,162.8325
2023-10-03,1609023,4812494,60.0914
2023-10-03,1678143,4813672,65.0883
2023-01-21,1475943,4150332,28.9167
2023-01-21,1204983,4151320,60.7716
2023-01-21,186663,4149499,82.4834
2023-01-21,1149063,4149568,69.1166
2023-01-21,1510293,4151746,4.9749
2023-01-21,1510383,4152024,113.4755
2023-01-21,323493,4150343,191.8583
2023-01-21,1509843,4150164,4.05
2023-01-21,1061973,4149106,52.8909
2023-01-21,1509663,4149621,13.4585
2023-10-04,1475943,4816138,43.677
2023-10-04,1610733,4816225,47.2536
2023-10-04,1679253,4817732,26.4626
2023-10-04,1065213,4816806,212.7616
2023-10-04,1564293,4817988,38.413
2023-10-04,1678953,4816689,36.75
2023-10-04,1665633,4815923,59.0496
2023-10-04,1595193,4817296,22.5585
2023-10-04,1679043,4816988,28.6271
2023-01-22,1510953,4154314,33.8293
2023-01-22,1214823,4153188,40.5271
2023-01-22,1450893,4152337,65.6653
2023-01-22,1470573,4155479,69.357
2023-01-22,1409583,4152536,77.4225
2023-01-22,1510443,4152375,41.7042
2023-10-05,413523,4819190,184.771
2023-10-05,1273263,4819544,37.7221
2023-10-05,1496013,4818130,146.0421
2023-10-05,1611213,4819620,46.1448
2023-10-05,481893,4818819,64.3061
2023-01-23,1505493,4157746,27.5956
2023-01-23,1405893,4157517,55.6634
2023-01-23,1121703,4156401,30.7868
2023-01-23,1292223,4156506,37.3267
2023-01-23,1038963,4157575,28.9
2023-01-23,1131483,4157568,38.6871
2023-01-23,217743,4157798,79.7158
2023-01-23,231783,4158440,112.517
2023-01-23,1427553,4157612,148.6792
2023-01-23,1511763,4157546,20.75
2023-01-23,1511583,4156883,28.625
2023-01-23,1511853,4158243,73.2203
2023-10-06,1389153,4821762,10.4167
2023-10-06,1679673,4820620,60.2173
2023-10-06,463353,4822659,78.6
2023-10-06,1503183,4821710,85.5662
2023-10-06,1626093,4820868,93.1111
2023-10-06,1680003,4820658,7.375
2023-10-06,1149063,4822210,86.4941
2023-01-24,1269453,4159099,44.386
2023-01-24,1224573,4160995,31.5386
2023-01-24,1416303,4158692,48.75
2023-10-07,1102863,4824578,13.0998
2023-10-07,1679073,4827129,97.6772
2023-10-07,1220073,4824609,115.5401
2023-10-07,1678983,4826986,60.5013
2023-10-07,1232733,4824287,157.1333
2023-10-07,1318413,4824903,66.6708
2023-10-07,1204983,4825871,64.8209
2023-01-25,1409553,4162643,65.8809
2023-01-25,1422333,4161199,40.7464
2023-01-25,1144893,4161325,128.1583
2023-01-25,1333293,4163345,36.1231
2023-01-25,1234923,4161906,11.6595
2023-01-25,1450893,4161633,155.2157
2023-01-25,1455873,4161388,71.5121
2023-10-08,1236333,4828818,81.4851
2023-10-08,1262733,4829785,146.3932
2023-10-08,1682163,4828651,45.2969
2023-10-08,1681953,4828444,38.2082
2023-10-08,1238283,4830078,106.6914
2023-10-08,1525533,4829223,30.0553
2023-10-08,147243,4827565,85.3916
2023-10-08,1650513,4829970,43.7419
2023-10-08,1682313,4829016,42.1022
2023-01-26,1513533,4163890,37.0502
2023-10-09,1594203,4832430,114.3476
2023-10-09,1626933,4832444,50.9115
2023-10-09,1436763,4833142,115.939
2023-10-09,156393,4831401,56.8057
2023-10-09,1128333,4830942,77.3102
2023-10-09,444303,4831453,60.0845
2023-10-09,1319343,4832463,40.5665
2023-10-09,1611873,4831744,62.0417
2023-01-27,1372023,4165666,49.8402
2023-01-27,1514433,4166789,3
2023-01-27,1514463,4166834,75.6527
2023-01-27,1271673,4167547,77.4555
2023-01-27,1514643,4167379,35.0584
2023-10-10,1684383,4836549,18.7135
2023-10-10,484533,4836091,11.0469
2023-10-10,1683723,4834444,49.9284
2023-10-10,1513473,4835439,79.7101
2023-10-10,1237893,4835321,86.4848
2023-01-28,1515303,4169540,22.425
2023-01-28,1514883,4168185,36.784
2023-01-28,1478673,4169833,103.9197
2023-10-11,1433553,4837599,111.4675
2023-10-11,1207683,4838443,69.2426
2023-10-11,1282833,4837367,83.6987
2023-10-11,306303,4839533,65.9433
2023-10-11,1407333,4837052,97.2448
2023-10-11,1332093,4839171,44.9862
2023-10-11,1685133,4839488,62.3174
2023-10-11,1519983,4837134,67.1509
2023-10-11,1685163,4839542,12.6
2023-10-11,1207683,4838434,14.0833
2023-01-29,1515963,4172099,10.3981
2023-01-29,1426233,4172319,38.4916
2023-01-29,1516263,4173317,36.5729
2023-01-29,1350873,4173115,135.3328
2023-01-29,257913,4173349,167.7224
2023-01-29,1515603,4170695,32.475
2023-01-29,1125063,4171872,107.2067
2023-01-29,1096713,4172317,119.59
2023-01-29,1334313,4173382,50.7823
2023-01-29,1185843,4172278,75.766
2023-01-29,1210233,4171695,62.0201
2023-01-29,1516233,4173166,34.2254
2023-01-29,1272693,4170850,119.78
2023-01-29,1495923,4172318,34.3275
2023-01-29,1157373,4173430,64.2654
2023-01-29,306753,4172849,38.405
2023-01-29,1515993,4173418,111.5038
2023-10-12,1677813,4840360,11.4331
2023-10-12,1685493,4840700,32.3984
2023-01-30,1081713,4175501,67.2304
2023-01-30,1333413,4174145,83.3185
2023-10-13,1686003,4842435,43.3124
2023-10-13,1372173,4842174,47.8062
2023-10-13,1389093,4843353,15.0738
2023-10-13,1600803,4844156,18.4545
2023-01-31,1202073,4179510,69.9147
2023-01-31,1497273,4178058,44.46
2023-01-31,481893,4177078,60.3367
2023-01-31,1517613,4178539,90.4084
2023-01-31,1341843,4178381,77.1556
2023-01-31,89313,4178606,42.9862
2023-01-31,1517673,4178899,60.2455
2023-01-31,1439733,4179675,67.6024
2023-01-31,1327233,4177289,41.962
2023-10-14,358443,4847473,140.5464
2023-10-14,1633593,4844290,30.1679
2023-10-14,1165353,4846716,106.056
2023-10-14,91623,4844439,38.2583
2023-10-14,1684983,4845713,42.6035
2023-10-14,1686393,4845313,23.7213
2023-10-14,1620813,4846279,38.2891
2023-10-14,1478673,4847389,70.125
2023-02-01,426423,4181331,69.9595
2023-02-01,1223523,4180950,218.8333
2023-02-01,1518483,4181899,72.4516
2023-02-01,1489683,4182690,88.874
2023-02-01,1492143,4182377,157.1731
2023-02-01,1518603,4182380,41.65
2023-02-01,1038093,4181977,48.196
2023-02-01,1329663,4180839,61.7684
2023-02-01,1518033,4180238,13.2666
2023-02-01,1292943,4182527,78.3442
2023-02-01,210783,4181261,14.7583
2023-02-01,1518723,4182873,56.3275
2023-10-15,1547133,4850766,88.2593
2023-10-15,1687713,4848979,21.1209
2023-10-15,1010553,4849655,72.8552
2023-10-15,1077423,4850056,150.5793
2023-02-02,1510953,4184985,69.1341
2023-02-02,1518903,4183570,27.575
2023-02-02,1334643,4184554,84.9138
2023-02-02,1284513,4183781,195.8536
2023-02-02,1519083,4184288,114.5267
2023-10-16,1543983,4851795,32.587
2023-10-16,1689003,4854100,72.9169
2023-10-16,1688973,4853986,136.6325
2023-02-03,1519503,4185651,39.2285
2023-02-03,1519713,4186277,49.775
2023-02-03,1351143,4185786,47.8369
2023-10-17,1687653,4856839,97.4006
2023-10-17,1286103,4854469,130.5412
2023-10-17,1442013,4856770,95.2423
2023-10-17,1544253,4857051,55.0552
2023-10-17,1689333,4855272,21.2417
2023-02-04,1520613,4189664,86.4753
2023-02-04,1046973,4191446,8.1314
2023-02-04,1437663,4189190,137.4325
2023-02-04,1520733,4190002,22.9167
2023-02-04,1505163,4189904,56.0135
2023-10-18,1673853,4857757,119.9746
2023-02-05,1521753,4194896,69.5
2023-02-05,1397703,4194280,50.5167
2023-02-05,1521963,4194903,9.9526
2023-02-05,1275813,4192247,103.7868
2023-02-05,1521693,4193849,18.8698
2023-02-05,1521093,4191638,92.5
2023-10-19,1690593,4859758,13.7989
2023-10-19,1690803,4860537,21.9583
2023-10-19,1691013,4861293,26.7732
2023-10-19,1691103,4861674,28.082
2023-10-19,1139103,4860015,70.5579
2023-02-06,278733,4195909,71.5166
2023-02-06,1234593,4195585,68.9931
2023-02-06,1381413,4195721,71.8805
2023-02-06,1382673,4196787,36.679
2023-02-06,1319343,4196160,46.9121
2023-02-06,485253,4197765,92.2557
2023-10-20,1223673,4864041,132.5757
2023-10-20,1691163,4861901,62.4167
2023-10-20,1691823,4864121,9.0256
2023-10-20,1341843,4863243,133.2374
2023-10-20,1254663,4863541,60.7481
2023-10-20,1299153,4863565,98.2768
2023-10-20,1209573,4862379,22.7948
2023-02-07,1384563,4198653,82.5625
2023-02-07,1184643,4200329,455.2836
2023-02-07,1138083,4200367,143.7558
2023-02-07,1522173,4199559,60.585
2023-02-07,1256073,4198788,72.2021
2023-02-07,1220583,4200229,67.0127
2023-02-07,1478673,4200371,41.0203
2023-10-21,1692243,4865659,61.9559
2023-10-21,1594203,4864264,145.2218
2023-10-21,1063383,4867309,43.6882
2023-10-21,1692033,4864828,84.2208
2023-10-21,1692153,4865263,41.0695
2023-10-21,1645953,4865537,121.8139
2023-10-21,1435293,4867171,73.9191
2023-10-21,1692093,4865068,65.582
2023-02-08,1457763,4203126,115.625
2023-02-08,1030023,4202139,89.8822
2023-02-08,1523943,4202533,22.1059
2023-02-08,358443,4202982,103.2188
2023-02-08,1458843,4201867,13
2023-10-22,1693023,4869049,69.0728
2023-10-22,1690563,4869919,11.175
2023-10-22,1693233,4869805,35.5352
2023-10-22,1635813,4869130,89.9658
2023-10-22,1457763,4868242,83.625
2023-10-22,1588233,4869903,100.9622
2023-10-22,217743,4868444,80.1831
2023-10-22,306303,4870326,82.324
2023-10-22,414963,4867993,80.5424
2023-10-22,1030023,4869995,114.3666
2023-10-22,1058073,4869041,72.4951
2023-10-22,1611333,4868089,20.1875
2023-10-22,1434813,4868847,258.49
2023-10-22,1692993,4869090,70.5292
2023-02-09,1435473,4203765,82.275
2023-02-09,1516323,4204774,74.0718
2023-02-09,1524393,4204196,64.4
2023-02-09,1019493,4204399,118.7594
2023-10-23,1612653,4872995,50.0407
2023-10-23,1612473,4874534,26.8875
2023-02-10,217743,4207076,75.8438
2023-02-10,1524873,4206136,68.7437
2023-02-10,1463253,4206861,10.8333
2023-02-10,1426383,4206331,112.8458
2023-02-10,1426383,4206342,99.3919
2023-02-10,1288833,4206901,13.3021
2023-02-10,1520883,4206413,68.6537
2023-02-10,17043,4206847,34.2943
2023-10-24,1489683,4878459,85.2004
2023-10-24,1324833,4882458,31.5076
2023-10-24,317883,4882497,18.0358
2023-10-24,1696383,4882807,54.7987
2023-10-24,1694823,4882533,11.282
2023-10-24,1695903,4880949,92.2019
2023-10-24,120693,4883814,18.9479
2023-10-24,1692513,4878640,64.4984
2023-02-11,1525383,4207906,133.3333
2023-02-11,1407573,4209022,77.7712
2023-02-11,1455903,4208495,61.4654
2023-02-11,1038093,4209847,46.8812
2023-02-11,231783,4209580,126.014
2023-02-11,1526073,4210506,45
2023-02-11,1526163,4210955,30.0555
2023-10-25,343203,4889070,38.9858
2023-10-25,1410633,4887076,78.3161
2023-10-25,1511583,4885932,51.4558
2023-10-25,1696743,4884349,19.0212
2023-02-12,384483,4212512,82.0086
2023-02-12,366003,4212432,110.5378
2023-02-12,884403,4212271,66.6668
2023-02-12,1526223,4212799,49.9583
2023-10-26,1592163,4892740,33.7985
2023-10-26,457413,4897346,75.1734
2023-10-26,1546173,4897434,134.8836
2023-10-26,1580073,4894842,49.4784
2023-10-26,1700253,4898198,61.4261
2023-10-26,1173993,4898938,79.8499
2023-10-26,1442013,4895334,82.4662
2023-10-26,1360593,4896621,23.9584
2023-10-26,467223,4898809,92.9167
2023-10-26,1134153,4898001,85.2128
2023-02-13,1380573,4214114,33.25
2023-02-13,1491273,4216183,70.66
2023-02-13,1162143,4216058,124.4379
2023-02-13,1527513,4216381,68.745
2023-02-13,1128333,4214719,60.2502
2023-02-13,1527213,4215182,2.9083
2023-02-13,1410633,4215256,64.2807
2023-10-27,485253,4903726,103.365
2023-10-27,278733,4903777,67.1905
2023-10-27,1110273,4899870,84.7124
2023-10-27,1702293,4905302,88.0933
2023-10-27,1701573,4902977,24.7701
2023-10-27,1680573,4902126,40.122
2023-10-27,1701633,4903146,65.8314
2023-10-27,1141683,4904082,78.7172
2023-10-27,1245363,4904809,86.6259
2023-10-27,1701393,4902341,70.1162
2023-02-14,1527813,4217594,39.483
2023-02-14,1527693,4217088,42.607
2023-10-28,1703133,4908594,66.5751
2023-10-28,1255503,4907233,84.5513
2023-10-28,1672743,4908605,62.9154
2023-10-28,1704633,4915930,55.5374
2023-10-28,1618653,4909614,53.3803
2023-10-28,1428633,4909762,137.4983
2023-10-28,1261383,4911682,76.275
2023-10-28,1163223,4916070,57.6413
2023-10-28,328023,4906910,61.2953
2023-10-28,1704873,4916630,30.1208
2023-10-28,1423773,4911741,126.8421
2023-02-15,1322583,4219352,68.745
2023-02-15,1528053,4221371,80.7204
2023-02-15,1528773,4221263,14.6846
2023-02-15,1528503,4220344,125.5934
2023-02-15,1446543,4219628,38.6239
2023-02-15,1528353,4219686,64.9892
2023-02-15,1267803,4221240,63.105
2023-02-15,1176873,4220859,70.712
2023-10-29,212493,4923458,79.0342
2023-10-29,1433613,4923730,29.8425
2023-10-29,1707273,4925893,62.5212
2023-10-29,197373,4919057,54.5459
2023-10-29,1705413,4919677,65.2739
2023-10-29,1699773,4925670,53.0895
2023-10-29,1706313,4922622,40.9222
2023-10-29,1636413,4923530,56.3831
2023-10-29,1369833,4918625,84.9655
2023-02-16,1529133,4222584,20.1819
2023-02-16,1426383,4222969,111.5962
2023-02-16,1529193,4222741,44.6321
2023-02-16,1253823,4223149,69.2666
2023-10-30,1144893,4934293,53.3125
2023-10-30,426423,4930437,99.4872
2023-10-30,1709013,4932465,20.425
2023-10-30,1426383,4928813,97.0116
2023-10-30,1369353,4933209,43.7916
2023-10-30,1709133,4933465,24.4633
2023-10-30,948573,4933373,29.2408
2023-10-30,1709073,4932657,15.8912
2023-10-30,1397703,4929713,55.4416
2023-02-17,1236333,4223631,94.5557
2023-02-17,1529913,4225210,54.4389
2023-02-17,1237893,4224520,69.4617
2023-02-17,1248333,4224433,33.1666
2023-02-17,1438953,4223921,32.4501
2023-10-31,1708653,4940473,54.5524
2023-10-31,1618173,4943293,46.2542
2023-10-31,1709433,4942049,21.2166
2023-10-31,1214823,4940773,98.6003
2023-10-31,1495833,4943737,59.0081
2023-10-31,1669353,4935121,62.0795
2023-10-31,367683,4942473,59.7765
2023-10-31,1291233,4944749,83.0471
2023-02-18,1491483,4228095,59.6881
2023-02-18,1060173,4227747,62.4758
2023-02-18,1204983,4226207,64.6328
2023-02-18,1428633,4225997,143.6362
2023-02-18,1530243,4226431,68.13
2023-02-18,1530153,4226149,20.6234
2023-11-01,1334643,4947449,136.1136
2023-11-01,1713333,4949681,50.0437
2023-11-01,1703733,4947561,202.9058
2023-11-01,1048983,4952681,41.0834
2023-11-01,1713393,4951005,139.8881
2023-11-01,1666593,4950101,35.8023
2023-11-01,1713693,4951145,44.6076
2023-11-01,1478463,4954381,38.8601
2023-11-01,1156023,4948497,52.2951
2023-11-01,1102863,4955961,48.8151
2023-11-01,1567323,4955737,105.5813
2023-11-01,1714173,4952909,17.794
2023-02-19,1519083,4229780,114.5912
2023-02-19,392763,4230584,141.9572
2023-02-19,1531503,4231129,28.6855
2023-02-19,1530993,4229339,111.8484
2023-02-19,1455873,4228619,74.3893
2023-11-02,1717773,4965445,19.16
2023-11-02,1716813,4962481,62.6583
2023-11-02,1715973,4959165,19.9917
2023-11-02,1716513,4961141,34.07
2023-11-02,1717833,4965689,249.2964
2023-11-02,1718073,4966509,21.3037
2023-02-20,1345623,4233721,39.3333
2023-02-20,1077423,4233080,201.0529
2023-02-20,1530873,4231899,73.0365
2023-02-20,1433553,4232270,51.7703
2023-02-20,1531563,4231375,35.4408
2023-11-03,1137723,4971945,116.1214
2023-11-03,1719333,4970629,40.2893
2023-11-03,1715553,4967953,45.4208
2023-11-03,1561233,4974993,72.6789
2023-11-03,1648083,4976509,73.7425
2023-11-03,1653453,4968865,63.951
2023-11-03,1287393,4969601,135.6927
2023-02-21,1089273,4235184,72.8164
2023-02-21,996933,4234573,191.673
2023-02-21,1286103,4236320,195.4421
2023-02-21,1306983,4235751,139.9049
2023-11-04,1547883,4988373,64.971
2023-11-04,1046973,4990881,128.3237
2023-11-04,1542783,4987217,40.3922
2023-11-04,1725153,4990897,69.7571
2023-11-04,1405893,4984369,136.3213
2023-02-22,1533183,4238398,92.7716
2023-02-22,1379253,4237679,87.8023
2023-02-22,1533273,4238191,149.9925
2023-02-22,1318413,4238284,65.9238
2023-02-22,1504203,4236492,184.575
2023-11-05,1723353,5001337,94.453
2023-11-05,473733,4995509,29.97
2023-11-05,1426383,4997497,86.5263
2023-11-05,1728633,5005025,14.5577
2023-11-05,1334313,5004785,38.4722
2023-11-05,1217883,4996017,100.1922
2023-11-05,1725633,4993005,59.7498
2023-11-05,1726653,5007249,63.0739
